date,minTemp,maxTemp,precip
1982-07-27,285.65,287.75,12.30
1982-07-28,284.45,288.75,3.00
1982-07-29,283.45,297.25,0.00
1982-07-30,285.15,297.75,0.20
1982-07-31,287.15,292.95,19.10
1982-08-01,286.55,297.75,0.00
1982-08-02,285.65,297.25,0.00
1982-08-03,288.55,297.25,0.90
1982-08-04,287.55,295.35,3.00
1982-08-05,285.65,296.35,0.00
1982-08-06,287.35,293.85,11.70
1982-08-07,286.75,293.05,11.10
1982-08-08,286.75,289.65,1.80
1982-08-09,286.95,294.45,0.90
1982-08-10,287.55,293.05,0.00
1982-08-11,285.65,300.15,0.00
1982-08-12,286.75,301.55,0.00
1982-08-13,287.95,297.75,15.20
1982-08-14,285.85,296.35,0.10
1982-08-15,286.25,301.15,4.20
1982-08-16,288.25,296.95,7.80
1982-08-17,286.75,290.65,3.30
1982-08-18,283.65,300.35,0.00
1982-08-19,285.15,294.65,2.20
1982-08-20,285.15,289.35,15.30
1982-08-21,282.65,288.95,0.00
1982-08-22,280.65,292.55,0.00
1982-08-23,279.35,295.85,5.20
1982-08-24,284.15,293.95,4.40
1982-08-25,281.35,294.45,0.00
1982-08-26,282.05,298.25,0.00
1982-08-27,286.75,292.55,6.60
1982-08-28,284.65,289.15,20.60
1982-08-29,284.65,288.75,0.00
1982-08-30,282.65,296.35,0.00
1982-08-31,284.15,291.55,11.80
1982-09-01,282.75,291.85,0.00
1982-09-02,284.85,293.85,0.00
1982-09-03,285.45,295.35,0.00
1982-09-04,283.75,298.55,0.00
1982-09-05,286.15,301.15,0.00
1982-09-06,288.55,294.15,1.10
1982-09-07,285.65,288.05,16.00
1982-09-08,285.25,285.65,2.00
1982-09-09,285.15,294.35,0.00
1982-09-10,283.95,296.15,0.00
1982-09-11,284.65,297.95,0.00
1982-09-12,284.25,296.55,0.00
1982-09-13,283.75,296.15,0.00
1982-09-14,283.75,296.45,0.00
1982-09-15,283.55,297.95,0.00
1982-09-16,283.75,297.35,0.00
1982-09-17,282.95,297.35,0.00
1982-09-18,282.75,296.15,0.00
1982-09-19,284.85,296.15,0.00
1982-09-20,283.95,296.25,0.00
1982-09-21,285.65,289.85,0.50
1982-09-22,284.65,294.15,8.20
1982-09-23,282.75,288.75,8.60
1982-09-24,280.95,286.65,0.00
1982-09-25,281.55,294.35,0.00
1982-09-26,288.05,296.15,8.50
1982-09-27,283.25,291.25,2.60
1982-09-28,280.65,290.95,0.00
1982-09-29,280.65,292.55,0.00
1982-09-30,280.95,290.75,6.00
1982-10-01,283.15,285.45,15.20
1982-10-02,280.65,288.95,0.00
1982-10-03,279.65,290.75,0.00
1982-10-04,283.75,290.75,0.00
1982-10-05,280.35,287.25,0.50
1982-10-06,279.65,285.25,22.20
1982-10-07,279.45,287.65,0.00
1982-10-08,277.75,286.15,0.00
1982-10-09,278.65,280.65,2.70
1982-10-10,275.65,283.55,0.00
1982-10-11,276.45,288.05,5.00
1982-10-12,278.65,285.95,0.00
1982-10-13,277.55,290.75,3.80
1982-10-14,281.35,289.15,2.30
1982-10-15,279.05,282.45,1.10
1982-10-16,276.45,284.25,0.00
1982-10-17,274.35,280.75,0.10
1982-10-18,275.45,288.95,0.00
1982-10-19,279.65,285.65,0.50
1982-10-20,280.65,288.95,0.00
1982-10-21,277.35,288.45,0.00
1982-10-22,277.05,289.85,0.00
1982-10-23,282.35,289.45,5.90
1982-10-24,279.65,286.35,9.20
1982-10-25,280.45,282.75,1.90
1982-10-26,278.05,285.25,0.00
1982-10-27,274.35,284.25,0.00
1982-10-28,273.35,284.25,0.00
1982-10-29,272.35,284.85,0.00
1982-10-30,273.95,285.25,0.00
1982-10-31,275.05,285.95,0.00
1982-11-01,275.25,285.25,0.00
1982-11-02,275.65,286.45,0.00
1982-11-03,274.65,285.05,0.00
1982-11-04,273.55,283.85,0.00
1982-11-05,272.55,280.65,0.00
1982-11-06,271.15,280.95,0.00
1982-11-07,271.25,287.05,0.00
1982-11-08,285.65,289.35,0.00
1982-11-09,282.75,288.05,4.50
1982-11-10,280.65,282.45,0.10
1982-11-11,278.95,284.25,0.00
1982-11-12,274.35,283.35,2.40
1982-11-13,277.75,281.55,20.90
1982-11-14,275.25,278.85,0.80
1982-11-15,271.05,277.25,0.00
1982-11-16,273.15,276.25,1.60
1982-11-17,271.45,274.45,2.80
1982-11-18,271.85,275.75,0.70
1982-11-19,273.95,280.65,0.40
1982-11-20,273.55,278.85,0.00
1982-11-21,269.15,275.35,0.00
1982-11-22,270.75,277.05,0.00
1982-11-23,271.25,277.25,0.00
1982-11-24,273.35,286.15,0.00
1982-11-25,272.85,284.15,0.00
1982-11-26,272.65,282.45,0.00
1982-11-27,274.65,286.35,0.00
1982-11-28,275.65,281.75,2.20
1982-11-29,275.45,276.65,1.10
1982-11-30,275.45,277.65,0.00
1982-12-01,272.25,275.65,0.00
1982-12-02,272.05,277.25,0.00
1982-12-03,272.05,275.25,0.00
1982-12-04,268.65,273.05,0.00
1982-12-05,268.25,272.75,0.00
1982-12-06,269.15,276.15,0.00
1982-12-07,274.15,278.25,0.00
1982-12-08,275.45,281.35,0.60
1982-12-09,276.35,279.35,0.50
1982-12-10,272.85,285.25,13.60
1982-12-11,272.55,279.85,0.30
1982-12-12,269.35,275.85,0.00
1982-12-13,270.15,273.55,0.00
1982-12-14,271.85,275.45,0.00
1982-12-15,269.15,274.15,0.90
1982-12-16,273.35,278.85,0.00
1982-12-17,275.15,280.15,25.50
1982-12-18,271.75,274.75,15.90
1982-12-19,267.25,271.45,1.20
1982-12-20,264.95,274.25,4.80
1982-12-21,271.85,272.55,6.70
1982-12-22,267.05,271.45,0.00
1982-12-23,267.65,269.55,3.50
1982-12-24,266.85,270.95,0.40
1982-12-25,266.85,269.35,2.80
1982-12-26,265.85,268.95,0.00
1982-12-27,264.95,269.05,0.00
1982-12-28,269.65,273.85,16.00
1982-12-29,265.95,271.45,0.00
1982-12-30,261.85,266.05,0.00
1982-12-31,260.95,267.25,0.00
1983-01-01,263.95,268.75,0.00
1983-01-02,263.95,270.45,0.00
1983-01-03,268.05,273.05,1.80
1983-01-04,273.15,274.45,0.00
1983-01-05,273.15,275.65,10.60
1983-01-06,272.05,275.25,0.00
1983-01-07,271.25,274.05,0.50
1983-01-08,271.25,273.35,1.40
1983-01-09,268.05,271.45,0.00
1983-01-10,267.65,271.45,0.00
1983-01-11,267.05,270.65,0.00
1983-01-12,268.25,272.25,0.00
1983-01-13,268.05,272.55,2.30
1983-01-14,269.65,272.55,1.00
1983-01-15,270.15,271.85,39.90
1983-01-16,272.25,274.45,28.40
1983-01-17,272.25,275.65,2.70
1983-01-18,272.25,277.15,0.50
1983-01-19,270.15,272.35,7.80
1983-01-20,268.55,269.75,2.00
1983-01-21,265.55,271.45,0.10
1983-01-22,266.85,273.85,0.00
1983-01-23,264.95,273.55,0.00
1983-01-24,266.25,274.95,0.00
1983-01-25,266.25,274.95,1.00
1983-01-26,272.25,275.25,6.00
1983-01-27,274.95,277.75,0.00
1983-01-28,273.35,279.85,0.00
1983-01-29,274.45,281.35,0.00
1983-01-30,273.35,278.45,3.50
1983-01-31,269.95,274.75,9.00
1983-02-01,270.15,278.75,2.00
1983-02-02,270.75,273.55,2.80
1983-02-03,265.95,271.65,2.50
1983-02-04,267.85,273.55,0.00
1983-02-05,261.85,274.75,0.00
1983-02-06,269.95,273.55,7.70
1983-02-07,267.25,273.55,0.60
1983-02-08,267.45,272.55,0.00
1983-02-09,264.95,273.85,0.00
1983-02-10,264.95,271.45,0.00
1983-02-11,268.05,270.45,4.90
1983-02-12,267.05,272.55,0.00
1983-02-13,262.85,272.75,0.00
1983-02-14,263.35,269.55,1.00
1983-02-15,267.25,270.65,0.00
1983-02-16,263.35,271.45,0.00
1983-02-17,258.75,271.25,0.00
1983-02-18,259.75,273.55,0.00
1983-02-19,262.85,275.85,0.00
1983-02-20,263.95,275.05,0.00
1983-02-21,264.95,273.15,0.00
1983-02-22,260.55,272.55,0.00
1983-02-23,259.35,273.55,0.00
1983-02-24,263.65,278.25,0.00
1983-02-25,265.75,278.85,0.00
1983-02-26,272.75,282.35,3.10
1983-02-27,273.55,277.75,0.50
1983-02-28,273.35,277.05,4.40
1983-03-01,273.05,274.05,6.00
1983-03-02,272.85,275.05,0.80
1983-03-03,270.65,277.85,0.00
1983-03-04,268.35,279.75,0.00
1983-03-05,269.35,280.65,0.00
1983-03-06,270.55,281.65,0.00
1983-03-07,271.05,279.95,0.00
1983-03-08,271.85,284.55,0.00
1983-03-09,272.85,286.25,0.00
1983-03-10,273.75,286.65,0.00
1983-03-11,273.05,285.75,0.00
1983-03-12,274.85,279.95,0.00
1983-03-13,270.65,285.95,0.00
1983-03-14,273.75,284.55,0.00
1983-03-15,277.35,285.05,0.00
1983-03-16,275.15,282.55,0.00
1983-03-17,276.55,279.75,0.00
1983-03-18,276.55,284.55,1.30
1983-03-19,276.75,281.65,13.40
1983-03-20,276.05,285.45,0.00
1983-03-21,274.25,287.45,1.00
1983-03-22,275.75,281.65,3.30
1983-03-23,273.75,284.55,0.00
1983-03-24,275.35,285.95,0.30
1983-03-25,273.55,283.35,10.40
1983-03-26,271.85,277.25,4.90
1983-03-27,271.95,280.65,0.00
1983-03-28,272.85,282.55,1.80
1983-03-29,273.75,277.85,3.50
1983-03-30,273.55,284.55,0.00
1983-03-31,272.85,287.45,0.00
1983-04-01,274.45,284.15,1.00
1983-04-02,275.55,282.75,6.60
1983-04-03,275.55,280.65,5.00
1983-04-04,274.85,282.05,9.00
1983-04-05,273.15,281.65,0.00
1983-04-06,273.75,284.75,0.20
1983-04-07,276.15,285.05,0.00
1983-04-08,276.75,290.45,0.00
1983-04-09,282.75,289.45,0.00
1983-04-10,281.25,292.45,0.00
1983-04-11,279.55,292.45,18.00
1983-04-12,273.55,287.45,2.00
1983-04-13,274.15,279.25,0.60
1983-04-14,272.85,279.95,2.40
1983-04-15,273.75,277.05,11.40
1983-04-16,273.75,287.45,0.00
1983-04-17,273.75,292.45,0.00
1983-04-18,280.65,291.95,0.00
1983-04-19,284.25,292.45,0.00
1983-04-20,281.15,291.95,0.00
1983-04-21,282.75,294.55,6.00
1983-04-22,281.65,290.45,0.90
1983-04-23,278.15,292.05,0.00
1983-04-24,280.85,289.85,1.10
1983-04-25,277.35,291.25,0.00
1983-04-26,279.55,290.25,0.00
1983-04-27,282.75,291.45,0.00
1983-04-28,278.05,291.45,0.00
1983-04-29,281.95,287.65,0.00
1983-04-30,279.45,292.65,0.00
1983-05-01,281.95,291.95,27.70
1983-05-02,276.85,290.45,0.00
1983-05-03,276.05,287.85,0.60
1983-05-04,279.55,288.45,4.10
1983-05-05,278.55,290.45,0.00
1983-05-06,279.55,293.55,0.20
1983-05-07,279.75,291.65,6.30
1983-05-08,279.55,287.95,32.50
1983-05-09,276.55,284.55,2.60
1983-05-10,275.55,290.65,12.80
1983-05-11,276.75,287.45,0.30
1983-05-12,280.15,292.45,0.00
1983-05-13,283.75,292.95,0.00
1983-05-14,280.65,296.35,0.10
1983-05-15,286.75,296.95,0.00
1983-05-16,280.85,293.05,0.00
1983-05-17,282.75,296.55,0.00
1983-05-18,281.15,291.45,0.00
1983-05-19,280.85,289.25,0.50
1983-05-20,276.35,295.75,0.00
1983-05-21,287.25,296.55,6.20
1983-05-22,281.45,294.35,19.30
1983-05-23,280.45,283.75,10.00
1983-05-24,279.35,281.65,4.70
1983-05-25,278.75,286.45,4.30
1983-05-26,278.75,280.85,13.90
1983-05-27,277.15,286.85,0.60
1983-05-28,277.55,290.45,0.00
1983-05-29,279.55,291.25,2.50
1983-05-30,280.65,294.55,0.00
1983-05-31,281.05,297.55,0.00
1983-06-01,284.65,300.35,0.00
1983-06-02,287.75,295.55,0.00
1983-06-03,282.45,298.25,0.00
1983-06-04,285.65,300.35,0.00
1983-06-05,286.25,302.05,6.30
1983-06-06,286.35,293.05,15.60
1983-06-07,282.65,296.85,0.00
1983-06-08,282.05,303.05,0.00
1983-06-09,286.75,297.25,4.20
1983-06-10,285.65,294.45,7.50
1983-06-11,285.65,294.65,0.50
1983-06-12,283.65,298.65,0.00
1983-06-13,284.85,294.05,11.20
1983-06-14,284.05,285.45,9.90
1983-06-15,281.35,284.95,5.50
1983-06-16,278.55,283.15,1.80
1983-06-17,275.85,288.75,0.00
1983-06-18,280.95,287.35,0.00
1983-06-19,282.25,290.25,3.90
1983-06-20,283.65,295.05,2.10
1983-06-21,285.45,296.15,0.00
1983-06-22,283.85,294.25,1.80
1983-06-23,283.65,299.15,0.00
1983-06-24,284.05,300.15,0.50
1983-06-25,285.85,298.25,3.80
1983-06-26,284.65,297.25,0.60
1983-06-27,285.05,294.45,10.10
1983-06-28,285.05,290.05,3.80
1983-06-29,283.15,295.35,0.00
1983-06-30,282.65,296.55,9.70
1983-07-01,285.95,292.35,7.00
1983-07-02,284.65,296.35,0.00
1983-07-03,284.05,299.15,0.00
1983-07-04,286.95,299.15,2.10
1983-07-05,286.75,302.05,0.00
1983-07-06,287.15,299.55,0.10
1983-07-07,287.75,298.25,10.80
1983-07-08,287.75,299.35,3.50
1983-07-09,286.75,299.75,0.50
1983-07-10,287.55,301.15,0.00
1983-07-11,287.75,301.15,0.00
1983-07-12,287.95,299.55,0.00
1983-07-13,288.55,296.55,12.00
1983-07-14,286.55,296.15,0.00
1983-07-15,283.85,299.35,0.00
1983-07-16,284.85,301.15,0.00
1983-07-17,286.25,303.75,0.00
1983-07-18,288.75,303.95,3.40
1983-07-19,286.95,301.15,0.20
1983-07-20,287.95,298.55,1.20
1983-07-21,288.75,297.45,0.00
1983-07-22,285.15,302.05,0.00
1983-07-23,287.75,300.15,1.50
1983-07-24,288.75,298.25,5.60
1983-07-25,286.25,302.45,0.00
1983-07-26,287.95,304.95,0.00
1983-07-27,290.55,306.95,0.00
1983-07-28,291.25,303.95,0.00
1983-07-29,290.75,298.45,2.90
1983-07-30,286.55,303.05,0.00
1983-07-31,287.75,305.95,0.00
1983-08-01,290.55,305.95,17.70
1983-08-02,287.75,298.25,42.00
1983-08-03,282.05,287.75,16.10
1983-08-04,280.95,284.95,3.10
1983-08-05,282.25,285.65,3.90
1983-08-06,282.55,285.65,2.70
1983-08-07,282.65,294.45,0.00
1983-08-08,282.65,296.75,0.00
1983-08-09,284.15,300.15,0.00
1983-08-10,286.75,295.35,5.10
1983-08-11,285.05,293.65,2.30
1983-08-12,287.25,291.75,0.00
1983-08-13,286.95,291.55,0.00
1983-08-14,282.65,295.55,0.00
1983-08-15,281.75,299.65,0.00
1983-08-16,286.55,301.15,0.00
1983-08-17,287.75,297.25,0.00
1983-08-18,287.75,298.65,0.00
1983-08-19,285.65,301.15,0.00
1983-08-20,286.75,301.15,1.50
1983-08-21,284.45,300.65,27.50
1983-08-22,287.15,298.25,3.50
1983-08-23,285.85,298.25,0.40
1983-08-24,285.85,292.05,0.90
1983-08-25,285.65,292.55,1.00
1983-08-26,285.65,298.25,0.70
1983-08-27,286.75,300.95,0.00
1983-08-28,286.95,301.15,0.00
1983-08-29,288.25,293.45,1.50
1983-08-30,287.75,298.25,0.00
1983-08-31,285.15,299.75,0.00
1983-09-01,286.55,298.45,0.70
1983-09-02,287.55,291.45,5.60
1983-09-03,281.75,288.05,18.30
1983-09-04,281.75,290.75,0.00
1983-09-05,280.95,288.95,1.80
1983-09-06,285.45,290.75,4.40
1983-09-07,283.35,289.85,0.30
1983-09-08,278.65,293.45,0.00
1983-09-09,281.25,295.35,0.00
1983-09-10,289.95,296.55,12.70
1983-09-11,281.15,294.75,15.80
1983-09-12,279.65,286.15,1.80
1983-09-13,278.65,289.85,0.00
1983-09-14,280.15,294.35,0.00
1983-09-15,281.75,296.15,0.00
1983-09-16,281.75,289.85,23.20
1983-09-17,276.45,287.05,4.60
1983-09-18,280.25,290.75,0.00
1983-09-19,279.85,294.35,0.00
1983-09-20,281.35,288.95,0.00
1983-09-21,279.65,291.65,0.00
1983-09-22,284.25,293.85,0.00
1983-09-23,280.95,294.85,0.00
1983-09-24,280.95,295.65,4.50
1983-09-25,284.25,287.05,3.70
1983-09-26,281.55,292.55,0.00
1983-09-27,277.55,293.45,0.00
1983-09-28,279.85,294.35,0.00
1983-09-29,280.65,295.05,0.00
1983-09-30,282.75,293.45,4.40
1983-10-01,284.65,288.65,0.00
1983-10-02,280.15,287.55,0.00
1983-10-03,281.95,293.05,0.00
1983-10-04,281.55,294.35,0.00
1983-10-05,281.95,294.85,0.00
1983-10-06,282.75,286.15,1.60
1983-10-07,282.45,290.75,0.00
1983-10-08,282.75,290.75,0.60
1983-10-09,281.75,284.25,7.90
1983-10-10,281.75,290.75,0.00
1983-10-11,279.45,284.25,21.40
1983-10-12,276.65,284.45,0.10
1983-10-13,274.35,289.85,0.00
1983-10-14,278.65,290.05,0.00
1983-10-15,280.65,288.05,0.30
1983-10-16,279.65,288.95,15.80
1983-10-17,275.45,286.55,4.20
1983-10-18,276.65,284.25,0.00
1983-10-19,276.05,288.95,0.00
1983-10-20,279.05,288.95,0.00
1983-10-21,278.05,282.65,1.00
1983-10-22,273.15,282.85,0.00
1983-10-23,270.25,283.35,0.00
1983-10-24,271.75,285.45,0.00
1983-10-25,272.35,283.35,0.00
1983-10-26,272.55,283.55,0.00
1983-10-27,275.65,288.05,0.00
1983-10-28,275.65,286.55,0.00
1983-10-29,276.45,281.55,0.00
1983-10-30,276.65,282.95,0.00
1983-10-31,275.65,279.75,0.50
1983-11-01,275.65,283.55,0.00
1983-11-02,270.75,282.65,0.00
1983-11-03,273.15,290.75,0.00
1983-11-04,278.85,288.15,0.00
1983-11-05,276.25,285.25,1.00
1983-11-06,279.05,285.25,0.00
1983-11-07,275.05,286.15,0.00
1983-11-08,275.45,285.25,0.00
1983-11-09,273.35,284.15,0.00
1983-11-10,272.85,284.15,0.00
1983-11-11,269.75,279.75,0.00
1983-11-12,272.35,274.95,0.00
1983-11-13,272.45,274.85,0.00
1983-11-14,269.15,273.35,0.00
1983-11-15,264.95,274.65,0.00
1983-11-16,270.65,277.05,0.00
1983-11-17,267.05,275.75,0.00
1983-11-18,266.55,276.25,0.00
1983-11-19,265.15,273.65,0.00
1983-11-20,262.85,274.45,0.00
1983-11-21,266.05,272.95,0.00
1983-11-22,267.05,272.95,0.00
1983-11-23,264.75,272.75,0.00
1983-11-24,263.85,272.45,0.00
1983-11-25,268.65,276.25,0.00
1983-11-26,273.35,279.25,0.70
1983-11-27,275.85,278.85,24.70
1983-11-28,274.85,276.55,36.20
1983-11-29,272.35,275.35,0.70
1983-11-30,270.75,274.15,7.30
1983-12-01,265.95,270.25,0.00
1983-12-02,261.35,266.25,0.00
1983-12-03,257.65,264.15,0.00
1983-12-04,260.75,266.25,0.00
1983-12-05,262.85,268.75,0.00
1983-12-06,263.95,270.05,4.00
1983-12-07,269.55,271.45,4.70
1983-12-08,264.95,269.15,0.00
1983-12-09,261.45,269.75,0.00
1983-12-10,268.05,272.55,0.50
1983-12-11,265.35,271.45,0.00
1983-12-12,260.75,266.05,0.00
1983-12-13,264.45,270.45,0.00
1983-12-14,262.65,267.25,0.00
1983-12-15,263.65,267.55,0.00
1983-12-16,263.95,281.35,0.00
1983-12-17,276.55,283.65,0.00
1983-12-18,270.75,279.55,0.00
1983-12-19,276.95,285.95,9.20
1983-12-20,272.55,276.55,2.00
1983-12-21,271.25,277.05,6.50
1983-12-22,272.75,274.05,5.50
1983-12-23,271.25,273.85,10.90
1983-12-24,274.15,278.75,0.40
1983-12-25,271.85,275.85,0.00
1983-12-26,271.65,276.15,4.70
1983-12-27,271.25,275.65,0.00
1983-12-28,271.65,275.85,0.00
1983-12-29,272.85,275.85,0.00
1983-12-30,271.25,277.05,0.50
1983-12-31,272.95,277.05,0.00
1984-01-01,272.75,277.75,0.00
1984-01-02,271.25,275.65,0.00
1984-01-03,270.45,284.15,4.00
1984-01-04,271.05,280.55,2.20
1984-01-05,269.55,271.45,2.00
1984-01-06,265.75,270.15,0.00
1984-01-07,265.75,269.75,2.40
1984-01-08,269.15,272.55,0.20
1984-01-09,265.45,269.55,2.80
1984-01-10,268.95,270.05,0.20
1984-01-11,262.05,268.55,0.00
1984-01-12,260.55,269.55,1.20
1984-01-13,267.05,271.65,0.00
1984-01-14,270.15,279.35,4.20
1984-01-15,272.25,280.35,1.10
1984-01-16,271.75,273.55,0.80
1984-01-17,271.25,277.25,2.40
1984-01-18,271.05,275.25,0.00
1984-01-19,264.95,277.05,0.00
1984-01-20,269.35,274.75,0.80
1984-01-21,268.05,271.45,0.00
1984-01-22,268.65,273.05,0.50
1984-01-23,269.75,278.25,3.00
1984-01-24,270.85,278.45,5.00
1984-01-25,269.75,270.45,4.30
1984-01-26,262.65,270.05,0.00
1984-01-27,265.95,279.35,0.00
1984-01-28,268.95,274.25,0.80
1984-01-29,269.75,277.25,0.00
1984-01-30,268.05,275.85,0.00
1984-01-31,267.25,277.65,0.00
1984-02-01,269.75,274.75,0.00
1984-02-02,268.05,274.95,1.80
1984-02-03,271.75,276.85,3.80
1984-02-04,272.25,276.55,1.00
1984-02-05,269.95,276.45,1.80
1984-02-06,272.25,276.55,0.00
1984-02-07,271.95,277.25,10.20
1984-02-08,270.15,273.15,12.80
1984-02-09,270.15,271.65,7.90
1984-02-10,269.55,271.45,2.60
1984-02-11,268.05,269.55,7.40
1984-02-12,264.95,271.25,0.00
1984-02-13,259.75,268.55,0.00
1984-02-14,259.75,268.55,1.80
1984-02-15,262.85,270.65,0.00
1984-02-16,261.35,270.45,0.00
1984-02-17,259.75,270.45,0.00
1984-02-18,259.75,270.95,0.00
1984-02-19,258.75,270.05,0.00
1984-02-20,262.85,274.95,0.00
1984-02-21,263.65,277.25,0.00
1984-02-22,267.65,276.55,0.00
1984-02-23,267.05,273.55,4.00
1984-02-24,269.15,275.85,0.00
1984-02-25,269.15,275.15,0.00
1984-02-26,269.95,275.85,0.90
1984-02-27,272.25,275.85,0.20
1984-02-28,270.85,281.15,0.00
1984-02-29,268.05,280.55,0.00
1984-03-01,269.15,280.65,0.00
1984-03-02,271.95,277.65,4.70
1984-03-03,271.15,274.35,2.40
1984-03-04,270.65,274.05,0.60
1984-03-05,267.75,277.45,0.00
1984-03-06,271.55,280.45,0.00
1984-03-07,268.15,279.55,2.00
1984-03-08,271.05,274.85,0.20
1984-03-09,268.15,274.05,0.00
1984-03-10,267.95,275.95,0.00
1984-03-11,269.65,276.55,0.00
1984-03-12,269.15,277.85,0.00
1984-03-13,267.25,281.25,0.00
1984-03-14,268.45,283.35,0.00
1984-03-15,269.15,284.15,0.00
1984-03-16,270.05,283.55,0.00
1984-03-17,270.05,283.75,0.00
1984-03-18,271.05,281.65,0.00
1984-03-19,270.65,282.05,0.00
1984-03-20,269.55,283.35,0.00
1984-03-21,271.05,284.35,0.00
1984-03-22,270.85,284.95,0.00
1984-03-23,271.05,282.55,0.00
1984-03-24,271.05,284.55,0.00
1984-03-25,274.65,283.95,9.90
1984-03-26,272.65,285.05,0.20
1984-03-27,272.85,285.65,0.00
1984-03-28,276.55,286.45,0.00
1984-03-29,275.55,284.15,16.70
1984-03-30,273.25,276.85,4.30
1984-03-31,272.45,283.55,0.00
1984-04-01,273.75,284.95,0.00
1984-04-02,273.15,282.55,22.40
1984-04-03,272.65,275.95,1.60
1984-04-04,271.95,276.85,0.00
1984-04-05,271.05,282.55,0.00
1984-04-06,272.85,280.45,0.50
1984-04-07,274.95,280.05,2.00
1984-04-08,275.75,277.85,2.80
1984-04-09,275.05,277.85,1.00
1984-04-10,272.85,287.25,0.00
1984-04-11,275.55,285.45,0.00
1984-04-12,275.55,284.35,2.00
1984-04-13,275.75,281.65,1.00
1984-04-14,273.05,291.65,0.00
1984-04-15,275.55,294.55,0.00
1984-04-16,278.55,289.05,4.70
1984-04-17,273.75,279.25,1.20
1984-04-18,274.65,280.65,0.00
1984-04-19,271.75,286.45,0.00
1984-04-20,272.25,292.25,0.00
1984-04-21,277.55,289.85,0.00
1984-04-22,277.35,293.55,0.00
1984-04-23,278.55,294.35,0.00
1984-04-24,278.55,290.45,0.00
1984-04-25,276.55,291.45,0.00
1984-04-26,275.55,292.45,0.00
1984-04-27,280.85,286.45,0.00
1984-04-28,273.75,280.65,0.40
1984-04-29,269.55,282.75,0.00
1984-04-30,273.75,283.35,0.40
1984-05-01,272.85,289.45,0.00
1984-05-02,278.35,292.65,0.00
1984-05-03,282.75,292.45,0.20
1984-05-04,283.05,290.45,0.00
1984-05-05,281.65,295.15,0.00
1984-05-06,282.75,296.75,0.00
1984-05-07,281.65,290.45,8.20
1984-05-08,276.55,282.35,2.10
1984-05-09,274.95,286.65,0.00
1984-05-10,277.95,282.75,0.60
1984-05-11,277.55,280.65,0.00
1984-05-12,277.55,287.25,0.00
1984-05-13,279.35,286.45,0.50
1984-05-14,279.55,286.95,0.00
1984-05-15,276.55,290.85,0.50
1984-05-16,281.65,292.45,0.30
1984-05-17,279.75,290.65,0.00
1984-05-18,279.35,292.45,0.00
1984-05-19,285.75,290.45,0.20
1984-05-20,279.55,294.55,17.50
1984-05-21,281.95,290.65,15.10
1984-05-22,279.55,288.45,0.10
1984-05-23,280.65,289.45,5.40
1984-05-24,279.55,288.45,3.10
1984-05-25,280.65,289.05,6.30
1984-05-26,279.35,295.55,0.00
1984-05-27,284.75,290.45,5.40
1984-05-28,277.55,285.45,24.40
1984-05-29,275.55,285.05,5.80
1984-05-30,278.35,287.45,0.20
1984-05-31,280.45,291.45,0.00
1984-06-01,281.75,295.85,0.00
1984-06-02,281.55,297.25,0.00
1984-06-03,284.65,298.25,0.80
1984-06-04,285.65,293.85,1.30
1984-06-05,284.15,290.45,1.90
1984-06-06,279.75,287.75,7.70
1984-06-07,279.95,288.95,1.70
1984-06-08,279.55,287.95,1.50
1984-06-09,281.55,291.55,0.50
1984-06-10,279.35,296.35,1.90
1984-06-11,281.05,290.85,2.20
1984-06-12,282.45,288.75,0.00
1984-06-13,280.35,297.15,0.00
1984-06-14,283.65,299.15,11.10
1984-06-15,285.05,292.55,1.20
1984-06-16,282.85,292.15,0.00
1984-06-17,279.75,294.45,0.00
1984-06-18,281.55,298.25,0.00
1984-06-19,283.65,299.05,0.00
1984-06-20,284.65,301.65,0.00
1984-06-21,285.95,293.95,3.40
1984-06-22,286.75,291.55,1.90
1984-06-23,283.45,292.05,7.90
1984-06-24,281.95,284.95,10.80
1984-06-25,278.35,289.65,9.50
1984-06-26,283.05,288.75,0.50
1984-06-27,279.35,298.25,3.60
1984-06-28,286.15,291.95,11.90
1984-06-29,284.65,288.35,5.90
1984-06-30,282.65,291.55,0.00
1984-07-01,281.35,297.45,0.00
1984-07-02,286.75,291.75,3.70
1984-07-03,282.45,286.85,3.20
1984-07-04,279.85,285.85,0.30
1984-07-05,280.35,288.75,0.00
1984-07-06,282.45,293.05,0.00
1984-07-07,280.35,296.35,0.00
1984-07-08,281.55,300.95,0.00
1984-07-09,285.65,302.25,0.00
1984-07-10,287.15,303.95,0.00
1984-07-11,290.55,306.95,0.00
1984-07-12,291.35,302.25,0.00
1984-07-13,290.75,299.15,3.70
1984-07-14,286.75,293.45,0.00
1984-07-15,287.55,292.05,10.60
1984-07-16,282.65,288.95,1.40
1984-07-17,281.55,286.85,0.00
1984-07-18,282.65,293.45,0.00
1984-07-19,282.45,291.75,4.50
1984-07-20,283.65,296.35,0.00
1984-07-21,283.65,299.15,0.00
1984-07-22,285.65,296.55,1.30
1984-07-23,286.75,297.75,1.00
1984-07-24,285.85,295.85,2.50
1984-07-25,286.25,299.15,20.10
1984-07-26,285.05,287.35,3.10
1984-07-27,282.65,286.85,3.70
1984-07-28,282.45,285.05,0.00
1984-07-29,283.05,293.45,0.00
1984-07-30,284.45,302.05,0.00
1984-07-31,288.75,304.55,0.00
